dist,corr,no_jobs,no_machines,problem,type,objective,instance,cost,time,no_evals
uniform,machine-correlated,100,20,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_100_20_06.txt,584323,3600016,12268292825
uniform,machine-correlated,100,20,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_100_20_07.txt,509465,3600050,7831184885
uniform,machine-correlated,100,20,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_100_20_08.txt,552493,3600054,7454100892
uniform,machine-correlated,100,20,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_100_20_09.txt,523198,3600072,7601245018
uniform,machine-correlated,100,20,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_100_20_10.txt,535840,3600052,7472105521
uniform,machine-correlated,100,20,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_100_20_06.txt,10684,3600017,15599701920
uniform,machine-correlated,100,20,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_100_20_07.txt,9498,3600030,9560415070
uniform,machine-correlated,100,20,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_100_20_08.txt,10169,3600030,8980809881
uniform,machine-correlated,100,20,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_100_20_09.txt,9776,3600030,9141170891
uniform,machine-correlated,100,20,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_100_20_10.txt,9924,3600030,9418477693
uniform,machine-correlated,100,20,flowshop,PERM,FLOWTIME,uniform_machine-correlated_100_20_06.txt,565371,3600301,1296077617
uniform,machine-correlated,100,20,flowshop,PERM,FLOWTIME,uniform_machine-correlated_100_20_07.txt,505530,3600413,939516964
uniform,machine-correlated,100,20,flowshop,PERM,FLOWTIME,uniform_machine-correlated_100_20_08.txt,526951,3600387,938923724
uniform,machine-correlated,100,20,flowshop,PERM,FLOWTIME,uniform_machine-correlated_100_20_09.txt,521740,3600393,927772102
uniform,machine-correlated,100,20,flowshop,PERM,FLOWTIME,uniform_machine-correlated_100_20_10.txt,531446,3600394,951538755
uniform,machine-correlated,100,20,flowshop,PERM,MAKESPAN,uniform_machine-correlated_100_20_06.txt,10288,3600031,12841480323
uniform,machine-correlated,100,20,flowshop,PERM,MAKESPAN,uniform_machine-correlated_100_20_07.txt,9481,3600092,6264914761
uniform,machine-correlated,100,20,flowshop,PERM,MAKESPAN,uniform_machine-correlated_100_20_08.txt,9646,3600100,6434414225
uniform,machine-correlated,100,20,flowshop,PERM,MAKESPAN,uniform_machine-correlated_100_20_09.txt,9772,3600101,5582123581
uniform,machine-correlated,100,20,flowshop,PERM,MAKESPAN,uniform_machine-correlated_100_20_10.txt,9897,3600090,5779422935
uniform,machine-correlated,200,20,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_200_20_06.txt,13666078,7207471,383652112
uniform,machine-correlated,200,20,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_200_20_06.txt,74091,7207540,384672905
uniform,machine-correlated,200,20,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_200_20_06.txt,1980130,7200202,12210160466
uniform,machine-correlated,200,20,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_200_20_06.txt,19133,7200172,15389682998
uniform,machine-correlated,200,20,flowshop,PERM,FLOWTIME,uniform_machine-correlated_200_20_06.txt,1908431,7202191,1182018627
uniform,machine-correlated,200,20,flowshop,PERM,MAKESPAN,uniform_machine-correlated_200_20_06.txt,18505,7200286,15285186209
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_01.txt,5841,90000,241726086
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_02.txt,5382,90000,242239989
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_03.txt,6456,90000,244469719
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_04.txt,7085,90000,240346991
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_05.txt,5738,90000,239814543
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_06.txt,6280,90000,242098464
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_07.txt,5458,90000,242254212
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_08.txt,6040,90000,242125846
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_09.txt,6258,90000,239355638
uniform,random,10,5,flowshop,NOIDLE,FLOWTIME,uniform_random_10_5_10.txt,5607,90000,241261544
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_01.txt,774,90000,245362491
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_02.txt,768,90000,244313297
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_03.txt,849,90000,246276739
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_04.txt,800,90000,247953321
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_05.txt,742,90000,245035876
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_06.txt,799,90000,247210356
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_07.txt,713,90000,247496958
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_08.txt,750,90000,245523225
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_09.txt,773,90000,248318845
uniform,random,10,5,flowshop,NOIDLE,MAKESPAN,uniform_random_10_5_10.txt,769,90000,245828956
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_01.txt,5204,90000,564643492
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_02.txt,4653,90000,544213866
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_03.txt,4759,90000,551310370
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_04.txt,4310,90000,545360050
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_05.txt,5136,90000,555560389
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_06.txt,4747,90000,555122655
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_07.txt,4718,90000,560031829
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_08.txt,4855,90000,567017283
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_09.txt,5042,90000,543288472
uniform,random,10,5,flowshop,NOWAIT,FLOWTIME,uniform_random_10_5_10.txt,5033,90000,565380128
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_01.txt,827,90000,585986262
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_02.txt,765,90000,582566819
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_03.txt,752,90000,593380759
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_04.txt,699,90000,558086103
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_05.txt,838,90000,571408285
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_06.txt,755,90000,567566426
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_07.txt,799,90000,603797544
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_08.txt,761,90000,582328667
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_09.txt,815,90000,600782702
uniform,random,10,5,flowshop,NOWAIT,MAKESPAN,uniform_random_10_5_10.txt,852,90000,587970121
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_01.txt,4708,90000,364990275
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_02.txt,4305,90000,350487668
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_03.txt,4408,90000,360672209
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_04.txt,4192,90000,369176866
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_05.txt,4824,90000,365291494
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_06.txt,4271,90000,367824666
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_07.txt,4401,90000,357043752
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_08.txt,4397,90000,365206455
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_09.txt,4656,90000,358799055
uniform,random,10,5,flowshop,PERM,FLOWTIME,uniform_random_10_5_10.txt,4738,90000,361781091
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_01.txt,711,90000,723652017
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_02.txt,658,90000,719848842
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_03.txt,717,90000,624158809
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_04.txt,673,90000,630035302
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_05.txt,701,90000,694667426
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_06.txt,706,90000,624142566
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_07.txt,694,90000,689323745
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_08.txt,626,90000,687539636
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_09.txt,719,90000,677561937
uniform,random,10,5,flowshop,PERM,MAKESPAN,uniform_random_10_5_10.txt,715,90000,685043847
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_01.txt,10124,180000,285810378
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_02.txt,10006,180000,296860008
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_03.txt,10990,180000,295694323
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_04.txt,11939,180017,290431976
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_05.txt,12065,180015,294118540
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_06.txt,12313,180023,287208983
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_07.txt,11815,180000,302631281
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_08.txt,9884,180000,300755414
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_09.txt,12248,180000,291750437
uniform,random,10,10,flowshop,NOIDLE,FLOWTIME,uniform_random_10_10_10.txt,9459,180033,281217852
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_01.txt,1245,180000,298576496
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_02.txt,1219,180000,299487422
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_03.txt,1300,180010,302668789
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_04.txt,1449,180000,308639076
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_05.txt,1419,180005,298900668
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_06.txt,1552,180000,311476852
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_07.txt,1441,180013,307029605
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_08.txt,1122,180006,308446104
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_09.txt,1459,180014,300470026
uniform,random,10,10,flowshop,NOIDLE,MAKESPAN,uniform_random_10_10_10.txt,1174,180017,301522798
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_01.txt,7354,180000,1042428263
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_02.txt,7756,180000,1056136608
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_03.txt,8231,180000,1060218921
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_04.txt,9065,180000,1048479981
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_05.txt,9049,180000,1089414821
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_06.txt,8774,180000,1029868914
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_07.txt,8606,180000,1048998382
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_08.txt,7838,180000,1045369293
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_09.txt,8699,180000,1046977050
uniform,random,10,10,flowshop,NOWAIT,FLOWTIME,uniform_random_10_10_10.txt,8062,180000,1061040436
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_01.txt,1113,180000,1124590162
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_02.txt,1166,180000,1078611075
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_03.txt,1208,180000,1106117486
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_04.txt,1327,180000,1099116519
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_05.txt,1278,180000,1137907144
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_06.txt,1298,180000,1109966907
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_07.txt,1258,180000,1098584545
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_08.txt,1128,180000,1162817019
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_09.txt,1298,180000,1127975951
uniform,random,10,10,flowshop,NOWAIT,MAKESPAN,uniform_random_10_10_10.txt,1172,180000,1127244089
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_01.txt,6562,180023,464450471
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_02.txt,7415,180016,453986429
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_03.txt,6972,180000,479488713
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_04.txt,8186,180005,480998629
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_05.txt,8072,180008,446167578
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_06.txt,8129,180010,479847425
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_07.txt,7990,180014,478998325
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_08.txt,7153,180019,455306832
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_09.txt,8154,180000,463882926
uniform,random,10,10,flowshop,PERM,FLOWTIME,uniform_random_10_10_10.txt,7360,180000,467819219
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_01.txt,933,180007,983642764
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_02.txt,1033,180000,993778627
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_03.txt,979,180000,906752476
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_04.txt,1111,180000,991000288
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_05.txt,1085,180000,1012765179
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_06.txt,1103,180001,953950070
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_07.txt,1069,180000,944862982
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_08.txt,950,180000,969463174
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_09.txt,1164,180000,963978483
uniform,random,10,10,flowshop,PERM,MAKESPAN,uniform_random_10_10_10.txt,1019,180000,979171146
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_01.txt,29867,360000,350946538
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_02.txt,28138,360000,350870147
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_03.txt,25804,360000,351054448
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_04.txt,28564,360000,352264613
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_05.txt,30345,360000,354330420
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_06.txt,27699,360000,347117907
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_07.txt,30192,360000,358430765
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_08.txt,30679,360000,349212668
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_09.txt,27214,360000,350516329
uniform,random,20,10,flowshop,NOIDLE,FLOWTIME,uniform_random_20_10_10.txt,33885,360000,347807661
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_01.txt,1909,360000,358571168
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_02.txt,1944,360000,353967272
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_03.txt,1829,360000,355565241
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_04.txt,1753,360000,360604544
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_05.txt,1997,360000,356899555
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_06.txt,1898,360000,353919529
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_07.txt,2020,360000,353676493
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_08.txt,2111,360000,354931708
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_09.txt,1886,360000,360288985
uniform,random,20,10,flowshop,NOIDLE,MAKESPAN,uniform_random_20_10_10.txt,2316,360000,358277742
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_01.txt,26579,360000,1941213350
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_02.txt,25889,360000,1884405602
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_03.txt,23853,360000,1894645350
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_04.txt,23355,360000,1879779047
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_05.txt,24086,360000,1862769938
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_06.txt,26355,360000,1888692228
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_07.txt,23311,360000,1841021746
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_08.txt,23524,360000,1898176894
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_09.txt,23544,360000,1921140381
uniform,random,20,10,flowshop,NOWAIT,FLOWTIME,uniform_random_20_10_10.txt,23466,360000,1959534630
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_01.txt,2204,360000,2042575389
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_02.txt,2085,360000,2050996545
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_03.txt,1967,360000,2062805871
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_04.txt,1976,360000,2015535852
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_05.txt,2004,360000,2045439116
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_06.txt,2229,360000,2042526499
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_07.txt,1967,360000,2080697312
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_08.txt,1969,360000,2026317685
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_09.txt,1955,360000,2009619880
uniform,random,20,10,flowshop,NOWAIT,MAKESPAN,uniform_random_20_10_10.txt,1980,360000,2023282421
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_01.txt,23009,360000,663037724
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_02.txt,22080,360000,667315400
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_03.txt,20078,360000,665118564
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_04.txt,20273,360000,681485890
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_05.txt,20873,360000,658626290
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_06.txt,21700,360000,661031456
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_07.txt,19621,360000,664798638
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_08.txt,19906,360000,666187796
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_09.txt,20309,360010,666828013
uniform,random,20,10,flowshop,PERM,FLOWTIME,uniform_random_20_10_10.txt,20073,360000,667747844
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_01.txt,1702,360000,2129063543
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_02.txt,1659,360000,2145311640
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_03.txt,1540,360000,2144833760
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_04.txt,1464,360000,2169743349
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_05.txt,1584,360000,2167907562
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_06.txt,1641,360000,2144050538
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_07.txt,1475,360000,2283687200
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_08.txt,1498,360000,2129411417
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_09.txt,1534,360000,2191328474
uniform,random,20,10,flowshop,PERM,MAKESPAN,uniform_random_20_10_10.txt,1579,360000,2153026262
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_01.txt,29070,270072,300595722
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_02.txt,30885,270042,303741888
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_03.txt,34197,270018,296410592
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_04.txt,38113,270031,281603302
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_05.txt,29038,270013,299720414
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_06.txt,26358,270019,292452301
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_07.txt,33915,270034,302544768
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_08.txt,39546,270019,290475785
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_09.txt,38003,270016,294935884
uniform,random,30,5,flowshop,NOIDLE,FLOWTIME,uniform_random_30_5_10.txt,34688,270011,292856001
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_01.txt,1700,270004,332225505
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_02.txt,1843,270000,322828870
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_03.txt,1968,270024,315114540
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_04.txt,2090,270018,320479114
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_05.txt,1733,270049,315228036
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_06.txt,1673,270004,329810287
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_07.txt,1993,270015,329299934
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_08.txt,2126,270000,314151549
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_09.txt,2250,270059,320828246
uniform,random,30,5,flowshop,NOIDLE,MAKESPAN,uniform_random_30_5_10.txt,1907,270003,329079777
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_01.txt,31826,270028,1115891367
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_02.txt,30749,270010,1144830716
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_03.txt,31888,270017,1245016016
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_04.txt,31834,270004,1207891220
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_05.txt,29783,270000,1128702531
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_06.txt,31199,270000,1147934512
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_07.txt,33219,270004,1192691277
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_08.txt,33372,270013,1227577956
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_09.txt,33851,270028,1149976503
uniform,random,30,5,flowshop,NOWAIT,FLOWTIME,uniform_random_30_5_10.txt,31143,270000,1242990954
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_01.txt,1998,270000,1446796329
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_02.txt,1974,270000,1360292713
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_03.txt,2122,270000,1420251539
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_04.txt,2029,270000,1401100184
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_05.txt,1950,270000,1324191849
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_06.txt,1970,270019,1316031168
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_07.txt,2150,270010,1409220095
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_08.txt,2151,270000,1444185700
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_09.txt,2178,270000,1428924044
uniform,random,30,5,flowshop,NOWAIT,MAKESPAN,uniform_random_30_5_10.txt,2014,270004,1333830652
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_01.txt,27785,270018,522696012
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_02.txt,25428,270000,627000397
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_03.txt,27535,270005,622362298
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_04.txt,27521,270000,572966208
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_05.txt,25341,270000,613640559
